Processor ID,Category,Product Names,Product Prices,Product Ratings,User Reviews
0,SPORTS,HLTPRO High Waist Capris Leggings with Pockets for Women - Tummy Control 4 Way Stretch Workout Fitness Yoga Pants,$15.99,4,"
  I bought the capri version of these and got a small. Based on the size guide they should have fit perfectly but they are extremely tight, and I had to struggle to get them on. Then they wouldn't fit all the way anyway. They are very tight. It's possible they need to be stretched out to be worn but that seems unlikely as there isn't much room to gain unless the stitching comes out. Basically, if you get the capris, you may want to try the next size up. I still gave these a five star rating, though, because the material is very soft, the pockets are awesome, and the style is super cute. If they fit, they'd be the perfect leggings and I am planning on buying the medium as soon as I can.
"
0,SPORTS,HLTPRO High Waist Capris Leggings with Pockets for Women - Tummy Control 4 Way Stretch Workout Fitness Yoga Pants,$15.99,5,"
  Nice leggings. They’re very soft. I wouldn’t use them for any high intensity bc of the material, but perfect for yoga.
"
0,SPORTS,HLTPRO High Waist Capris Leggings with Pockets for Women - Tummy Control 4 Way Stretch Workout Fitness Yoga Pants,$15.99,5,"
  Update:The company reached out to me and offered a refund for these pants since they weren’t what I expected. I found their customer service very professional, and was pleased to hear that they wanted to make my purchase right, even though it was mainly my misunderstanding on what kind of material these pants were made of. They are probably great for yoga, but not so much my high intensity workouts. Changed to 5 star review for exemplary customer service!These leggings are soft and are great for lounging around the house, but the material is NOT made for working out. Maybe I misunderstood the description, but these don’t feel like they’re meant for sweating in. They are soft fabric, like pajama pants. I will be keeping these for lounging around the house, but not for exercise.
"
0,SPORTS,HLTPRO High Waist Capris Leggings with Pockets for Women - Tummy Control 4 Way Stretch Workout Fitness Yoga Pants,$15.99,2,"
  These are so beautiful and pretty..My problem is I actually sized up cause I like a looser fit..These according to their size chart should be a 20/22..I got the 2x large..I normally wear a size 16 pants as reference and been buying an x large in other brands that fit beautifully..I can wear down to a size 12 in some brands.. And my legs are pretty slim.. Just big hips..These are big on my waist but so tight on my legs it felt like compression stockings..So tight it was pulling the waist of the pant down cause the fabric was being tugged mercifully!I considered washing hoping they would loosen but for this much money I will sadly return..I loved this green color though..If you are tiny legged or love bondage the green is this beautiful hunter green with hints of gray and black..My dream color ������
"
0,SPORTS,HLTPRO High Waist Capris Leggings with Pockets for Women - Tummy Control 4 Way Stretch Workout Fitness Yoga Pants,$15.99,4,"
  I live in leggings, so I was excited to try these. First off, they are super soft...like I could sleep in these soft. They are not that typical lycra material that suffocates you.  I love the pockets, because umm hello, who doesn't. But if you are looking for tummy control, these are not for you. Yes, they are high rise, but there is no compression. I got a Large, but I probably could've used a Medium to make them feel a little bit tighter.For the price, I think they are a great buy. I will definitely buy more colors.
"
0,SPORTS,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",$99.95,5,"
  Got this after my charge 2 died and wow is it and upgrade I really love it so far! Fair warning though on some things I didn’t realize: you need Spotify premium to use any of the Spotify features at all which was kind of a bummer. And according to their website if you use the GPS feature the Fitbit battery only lasts 5 hours. So you have to be careful to turn GPS only on and off when you need it when you’re exercising and not just leave it on to auto recognize which is a little annoying but not a huge deal. Also a few features require that you allow them to run in the background for them to “work properly” I don’t like to have things do that to try and preserve my phone battery so I turned off those permissions but left the others on and so far I haven’t had any other problems because my Fitbit still syncs throughout the day and I think can still get data that way. My boyfriend loves the sleep mode feature that turns off notifications and screen wake so when I toss and turn at night I don’t accidentally blind him with my watch screen if it goes off.
"
0,SPORTS,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",$99.95,3,"
  I won't be like everyone who gives a bad review because they clearly got a dud (or user-error as it often is). I'll give it an honest assessment.The app is amazing, that goes without saying. The quality of the band is nice, but it's a bit hefty, made bulkier by the textured diamond pattern in the band. The clasp is a bit cumbersome as well, and feels a bit like cheap plastic. I'll reserve my judgments on that until it breaks. Doesn't inspire confidence though.The watch itself seems to be very accurate, it's comfortable, and has some nice options. The pressure button on the side is a little hard to press, I wish you could change the settings for the sensitivity. When pressing, it requires you to stabilize the other side with your thumb or else you'll just push the watch causing it to slide toward your hand. The UI on the app is clean and simple, although I wish it allowed to customization. I don't need all the settings and stats it comes with, and many you cannot remove from the UI. This makes you scroll more than you'll probably want to to get to the features you like. If we could at least re-order them, that'd allow for quicker navigation.My final note is battery life. FitBit claims 7 days of battery life. Today is Thursday at 8:41pm. I'm at 70%. I gave it a full charge all night Tuesday into Wednesday morning. Within an hour of pulling it off the charger it was down by 5%. At the current rate, it'll likely be dead by Sunday which is closer to 4 days. Keep in mind, since I charged it fully, I have NOT exercised. It's quarantine and I'm lazy. I can imagine the battery would only last 2-3 days with moderate to heavy frequent exercise.That's my review. Don't got much else to say. It's a decent watch, but I'd wait for it to go on sale.
"
0,SPORTS,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",$99.95,4,"
  Fitbit's App:Let me start by saying, the Fitbit app is unparalleled for sleep, diet and water tracking. I have tried to move away from Fitbit due to my propensity for longer runs, but the features covered in their one app bring me back every time. Simply stated, it presents the most holistic picture you're going to get of your health inside ONE app as a result of wearing ONE fitness tracker.Charge 4 as an Upgrade (i.e. GPS):Specific to the Charge 4, with a note that *ALL OTHER THINGS ARE EQUAL CALIBER TO THE CHARGE 3*, the GPS (which is really the only major new feature of the Charge 4) is good. The GPS takes seconds (maybe 10 to 20) to connect and then you touch the screen and off you go. I wore the Charge 4 and my Garmin for the first few runs to compare tracking (my garmin is a triathlon model, not a fitness tracker model, & used more for races and longer distance running due to battery life) and the GPS paired fairly well across both units. The Fitbit found its satellites far quicker than Garmin, but seemingly gives extra distance when going around corners. I have one corner I hit on my out and back 3 miles runs and the GPS maps indicate this is where the magic happened, but that being said I would usually hit the 3 mile mark on the Charge 4 around two or three strides ahead of my Garmin. No biggie for the shorter/daily training runs. I would say the Fitbit Charge 4 stops being your optimal choice if 1. You are fine with carrying your phone constantly and therefore do not need GPS or 2. you are going to be out doing your activity for 2.5-3+ hours. That's where the battery use for GPS expenditure becomes cumbersome. At a moderately paced half marathon, you're into Garmin/Coros/Suunto/etc.Special Edition or Base:Specific to the Charge 4, the special edition boils down to a unique band, that happens to be absolute junk (with reflective fabric!). The super special band looks a bit awkward with the unit, won't survive sweat for very long without needing to be washed or soaked, and felt & looked like it didn't fully connect into the unit at the clip ins and might randomly separate it tugged on the wrong way. (Could have been mine was defective, I don't know) my recommendation either way- save the $20 bucks, get the basic Charge 4, and if you're into colored/specialty bands, any band that is marketed for the Charge 3 or 4 will work with the Charge 4. I am currently using the Charge 3 special edition band (white rubber with black clasps) on my charge 4. It works perfectly.Out Of The Box: I had no issues with any part of charging it, pairing it, or the firmware updates needed at launch to bring it to current. No black screens of death either.Battery Life:And the battery does die faster when using GPS, but that actually happens to all fitness trackers not expressly made for GPS monitoring. You can't have built-in GPS tracking on a unit THIS size, with ALL the fitness tracking features it has, and expect battery to last a full week. With active GPS use for an activity a day plus all day & night wear/fitness tracking, I'd estimate you'll get 3 to 4 days out of each charge.
"
0,SPORTS,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",$99.95,1,"
  I finally received my Fitbit and unfortunately it just has a black screen. I followed all directions, which is charging it and pairing it up to my phone. But as it was paring, the screen just turned black and when my phone tries to finish the set up and asks me for a 4 number pin, I can't type them in because I can't see them. I tried a reset by placing the fitbit on a charger, and nothing happened. There is a vibration when I press the button, but nothing more. I really needed this to work by tomorrow and now this happens. It's a great disappointment.
"
0,SPORTS,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",$99.95,3,"
  So just like another review on here ... my fitbit will not turn on during the setup ... it will slightly vibrate when I press the side button but the screen will not turn on at all.  So disappointed ... will try more but I think I will be returning it tomorrow ������������  Update!!! I got it working and now it seems to be good ... steps are accurate and also the GPS is great.  Originally marked it as a 1 star but bumped it up to 3 since it is working well now.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  Very short and thin, they just roll up and down my limbs and I’m 5’3” so I have no idea how anyone taller could use them and I am very afraid they’re going to break and snap me
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  They roll something terrible! I have tried to double the bands, and they still roll. Then they stick to themselves and it take a while to get them back to normal. An hour workout will turn into 2 with these bands.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  I got these for 80 Day obsession in 5'2 130 lbs and they are constantly rolling never had them not roll. So sad, just buy the beach body ones and save your money. It is very uncomfortable when they roll and I would rather focus on my workout instead of the rolling band.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  All of the bands have broken.  They all break at the spot where they join the band to make a loop.In general the bands have a good amount of resistance and the 5 included are a good mix from lowest to highest resistance. I have been using them for IT Band rehab for the past few months, starting with the lowest resistance. But after a few weeks of use they stretch at the joint and then break. I just move up to the next higher resistance and, however they are all broken now.If you do buy these don't expect them to last long.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,3,"
  I have had these bands for several weeks, I use them daily, and thus far they have been perfect. I had never really integrated resistance band exercises into my routine but I am glad i did. These bands are great for a bunch of very effective workouts on your upper and lower body. I wasn’t sure how best to use them but luckily they come with a very straightforward pamphlet that covers a bunch of great excercises. The carrying case is also a nice plus because without it they would add clutter for sure. I definitely recommend! Edit: unfortunately after a month or so my heavy has ripped...so not quite as durable as I had hoped.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  I get it that all fitness bands can roll up on you, but these stick together so bad when they do it ruins a workout. It can take up to 45 seconds to work them apart.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  I got these to use for beach body’s 80 Day Obsession workout. I spend more time trying to get them to lay flat than I actually do working out. They not only roll but get stuck together. It’s horrible. Save your money and buy a thicker band.
"
0,SPORTS,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",$9.95,1,"
  Horrible quality. Super flimsy and no resistance worth trying to work out with unless possibly for an elderly person, but they fold/roll immediately. I unpackaged and bypassed to x heavy black band as all others were not worth trying. As soon as I put on and did one m9ve it folded as shown in picture. Bummer... would rate 0 if I could. I don't even work out much, was hoping to at home with these.
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  Great product ! Very sticky , holds great ! DEFINITELY WOULD RECOMMEND!!!!
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  I have huge boobs and it’s a blessing and a curse. I struggle to find tape strong enough to hold them up right without peeling off from sweat and without it hurting like crazy when you peel it off or leaving residue. Well ladies, this tape holds EM up really nicely, can withstand the heat, and removes easily without leaving any residue. I will say though, removing the tape from your nipple does hurt a bit (maybe I’m just too sensitive), so I would cover your nipples and then tape over them. But I recommend this tape for sure! It almost looks like a tube top on me lol.
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  I’ve got boobs the size of medium watermelons, G cups...to say I was SKEPTICAL is underplaying it. BUT, dang! I got the tape for a Halloween wedding, I wore a plunging v neck dress and ya girl didn’t need her 6 kids breastfeeding boobs flapping out and ruining the party or just like falling to my knees!  So I got this tape with minimal hope when it arrived looking like an ace bandage and some pasties and I was so wrong! The flower nipple covers are plush, perfect for hiding even the MOST aggressive nips, the adhesive for the flower itself would be great alone for a smaller chested lady! Now the tape, that stuff is MAGIC, it’s stretchy so you don’t lose natural movements and it’s also perfect for keeping your curves and not squaring you off. A little goes a LONG way because of the stretch so from under boob to shoulder you need a lot less than you think if you want to haul those chachas up! I got drunk, I got sweaty, danced, jumped and all the fun things...stayed til I made a conscious and valiant effort to remove. I will say I had some abrasion from the tape but I also have super sensitive skin. 10/10 recommended
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,4,"
  This is my second order for this boobie tape. I am a 42 yo woman, size 14 with D cups.  I would definitely recommend and plan on ordering again.A few key notes to consider:Pros:- Strong adhesive- Tape is very stretchy and flexible- Used 3 strips for excellent hold; 2 strips for good hold- Used enough tape to go about an inch under my boob to about an inch over my shoulder- Used the nipple petals and they are comfortable. They have a sticky adhesive but it's not super strong so  doesn't hurt to take off. - Lines on the back of tape so you know exactly how long to cut for each strip to be even - Held up to dancing and a night on the town (6-8 hours) Could definitely go longer. - Does not hurt to remove. It's not completely painless but it's easy. Like a band-aid.Cons: - Leaves a slight sticky residue after removal - I was able to get 4 uses out of the roll. Again, I have D cups and each strip was long enough to cover about an  inch under my boob to around an inch over my shoulder. I used 2-3 strips per boob per use. Make sure you  order more than 1 if you plan on using often. - This isn't really a con but you have to be very careful when applying. The adhesive is very sticky and if you  peel the back of the tape too fast or don't apply slowly, the tape stretches so it will retract and expand,  sticking to itself.
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  I loved this product. Me being big breastfed all my life I took certain things out of my wardrobe. But this tape allowed me to wear a deep v cut jumper and forgetting I even had the product on. So comfortable easy to remove i didn't need the oils that was recommended and didn't leave any scaring or residue .. thumbs up across the board
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  Hold up big boobs well!! I’m a 38G and I have big boobs and it holds too!! Just take your time taking it off with some dab of warm water and putting it on lay it down nicely.
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  I love it! Boobs where in place and comfortable.-NO sweaty-NO itchingIt felt like I didn’t have a bra that’s how comfortable that was.  Just go slow when taking it off lol
"
0,SPORTS,"Boob Tape and 2 Pcs Petal Backless Nipple Cover Set, Breathable Breast Lift Tape Athletic Tape with Silicone Breast Petals Reusable Adhesive Bra for A-E Cup Large Breast…",$14.99,5,"
  This tape is amazing!! I have a large bust and opt to wear a bra with everything. Needless to say; not wearing a bra was freeing. I advise a practice run before going out because the process is a little frustrating at first. I wore the tape in 100 degree Texas heat during an outside wedding and it didn’t budge. The removal process requires patients. I used baby oil. Stand in the bath tub and completely saturate the tape with the baby oil and let sit for about five minutes. When pulling the tape off, firmly hold your skin and gently pull the tape away from the skin. It’s a process but I think it’s worth it. Five stars for sure!!
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
   We really like this rope both adults and kids get to use it, doesn’t tangle and it feels great in your hand. At first we struggled figuring out how to adjust the length, I’m attaching a short video to this review to show how to adjust the length. One of the caps fell off while my son was using rope at the park and we could not find it :(  make sure to tighten all end caps every time before jumping.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
   First I have to say, you will get a good whooping from these when you first try to find your rhythm haha lol I messed up soo many times but I can do it better now, I like them because it helps me warm up quicker than stretching before exercise. You start to feel it in your legs, and realize you ain't a kid anymore lol
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,1,"
   I literally have only used this rope maybe 6 times.  I got it only 10 days ago and it is already torn up. It is not durable at all and began to mess up on the 1st use. Also, the handles unscrew while jumping from time to time. I had to tighten them every time I used it. As you jump the handles somehow unscrew slowly. I am really disappointed cause I love how the rope feels when I jump with it. It is just cheaply made.It may work better for those who have the ability to jump rope in doors on a carpeted or hardwood floor.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
  After my jump rope went bust with the ball bearings no longer spinning fast, I took a chance and ordered one from Amazon.  This has got to be the best jump rope I've ever used.  It's fast, inexpensive and easily adjustable.  If you're tall like myself at 6'4, this rope in my opinion is pretty much set for that height.  I would definitely recommend this jump rope.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
  I actually bought this for my 7 year old daughter who has recently become a fanatic of jump rope. I love that the length is adjustable and the extra you can tuck inside the handle, so if anyone else at home wants to use it we can easily adjust the length. It is light weight and the handles are really amazing. Made to be soft and able to grip easily even if sweating.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
  Really nice, very comfortable handles. A little difficult to adjust the length, but otherwise, a great jump rope. After a couple uses and the red has started to stretch a little, so I'm not certain how long these will last. For that price however, these earn its 5 stars.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
  I am a boxer and use it, it's perfect and I love the feeling and style of it.
"
0,SPORTS,"DEGOL Skipping Rope with Ball Bearings Rapid Speed Jump Rope Cable and 6” Memory Foam Handles Ideal for Aerobic Exercise Like Speed Training, Extreme Jumping, Endurance Training and Fitness Gym",$9.99,5,"
  The handles are not as huge as the look on pictures, they are normal. The metal cable makes a huge difference for the durability it will last longer than the grip. It is easy to shorten the length, easy for beginners since I learned how to jump rope using this one but if it hits your leg it will sting (the only drawback of the metal cable).
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  These are so handy!  Wish I had known they existed before, I would have been much more diligent about doing the exercises prescribed by physical therapy.  These are so much easier to use than trying to tie the straight pieces I was  into the right size and have them stay tied.
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  Seen a Facebook workout and they were using these.  Didn't really think they were that effective and boy was I wrong. I fractured my ankle July2020 and the medium one works just fine.  Love the resistance.  Bought back up ones just in case...
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  Exactly what I needed for physical therapy and general exercise.
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,3,"
  They work, but the resistance isn't true to name brand Theraband scale. For instance, the x-heavy one here is more like a medium Theraband.
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  I love the versatility of the set of bands. From super light weight to OMG that's going to hurt tomorrow. I can use them in SO many different ways. Definitely going to help with my range of motion.
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  I love my bands. They are easy to take everywhere. I recommend.
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,5,"
  Great for the price!
"
0,SPORTS,"Letsfit Resistance Bands, Exercise Bands Set with Instruction Guide & Carry Bag, Strength Workout Bands for Fitness Home Gym",$18.70,4,"
  Liked that they came with a storage bag.
"
